Entity,Relation,Action,Value,Iteration of Promotion,Action Source,Action Date
just_kissing,generalizations,yphysicalaction,physicalaction,464,anonymous-c5afa029-7d09c816-290c8859,2011-12-15T14:46:58-05:00
camellias,generalizations,yplant,plant,551,anonymous-c5afa029-7d09c816-290c8859,2011-12-15T14:49:40-05:00
hyatt_regency_pier_66,generalizations,yhotel,hotel,467,anonymous-eb29e531-39233bf0-0f5cd718,2011-12-17T00:26:12-05:00
international_studies,generalizations,yacademicfield,academicfield,219,anonymous-2707ef9e-9e79bad0-fd71b466,2011-12-17T11:29:50-05:00
phone_type_pieces,generalizations,ytableitem,tableitem,466,anonymous-01a5b6b0-4f4c103e-f4349ede,2011-12-17T13:21:35-05:00
h_r_block_bank,generalizations,nbank,bank,463,anonymous-5f8eac68-1f4215e0-7e09c254,2011-12-18T03:55:23-05:00
jul_34,generalizations,ydate,date,463,anonymous-ccb4a2ed-38f1567c-cb3c1bb8,2011-12-19T13:31:30-05:00
internet_freedom_preservation_act,generalizations,ypoliticsbill,politicsbill,466,anonymous-ccb4a2ed-38f1567c-cb3c1bb8,2011-12-19T13:32:02-05:00
arabic_teapot,generalizations,ykitchenitem,kitchenitem,545,anonymous-31df7af6-33e067e5-7f6b7323,2011-12-20T07:59:11-05:00
the_water_horse,generalizations,ymovie,movie,196,anonymous-2fc3dec5-bc65eba6-9849bb2a,2011-12-20T21:22:51-05:00
spirited_away,generalizations,ymovie,movie,601,anonymous-2fc3dec5-bc65eba6-9849bb2a,2011-12-20T21:24:33-05:00
spirited_away,generalizations,ymovie,movie,601,anonymous-29bf502f-627c0ccc-5aabd824,2012-02-27T16:53:27-05:00
sky_high,generalizations,ymovie,movie,598,anonymous-2fc3dec5-bc65eba6-9849bb2a,2011-12-20T21:28:28-05:00
sky_high,generalizations,ymovie,movie,598,anonymous-29bf502f-627c0ccc-5aabd824,2012-02-27T16:53:48-05:00
mulan,generalizations,ymovie,movie,8,anonymous-2fc3dec5-bc65eba6-9849bb2a,2011-12-20T21:28:55-05:00
incredible_hulk,generalizations,ymovie,movie,599,anonymous-2fc3dec5-bc65eba6-9849bb2a,2011-12-20T21:32:24-05:00
bambi,generalizations,ymovie,movie,1,anonymous-2fc3dec5-bc65eba6-9849bb2a,2011-12-20T21:34:13-05:00
w8_engine,generalizations,yautomobileengine,automobileengine,464,anonymous-2fc3dec5-bc65eba6-9849bb2a,2011-12-20T21:41:09-05:00
czech_koruna,generalizations,ycurrency,currency,446,anonymous-dcd094bc-b286f801-f0361faf,2011-12-22T04:34:38-05:00
czech_koruna,generalizations,ycurrency,currency,446,anonymous-75b26c23-a82e3ad1-d6b58258,2012-03-19T07:55:58-04:00
breast_sauce,generalizations,ycondiment,condiment,467,anonymous-92ecdef1-6525be3e-d1a06041,2011-12-23T03:01:28-05:00
air_niugini,generalizations,ncompany,company,469,anonymous-6a4e19cf-73d391b6-9c850209,2011-12-25T07:40:43-05:00
two_dobermans,generalizations,yparlourgame,parlourgame,467,anonymous-db48cbc9-b2119cd9-5160d743,2011-12-26T11:14:22-05:00
cubes,generalizations,ygeometricshape,geometricshape,120,anonymous-6f0299d6-627c0ccc-4c8d3771,2011-12-28T15:08:44-05:00
cubes,generalizations,ygeometricshape,geometricshape,120,anonymous-88a4bc53-0abfe641-251cc7a1,2012-11-21T20:36:00-05:00
attack,generalizations,ymilitaryeventtype,militaryeventtype,69,anonymous-06613f8a-cd81aac1-f4349ede,2011-12-28T21:17:30-05:00
south_beach_plaza_hotel,generalizations,yhotel,hotel,470,anonymous-caf014e5-1bf8405f-91839dcd,2011-12-29T22:32:46-05:00
alpha_enolase,generalizations,yprotein,protein,574,anonymous-da4ed5aa-5ef53f54-91839dcd,2011-12-29T22:54:17-05:00
european_warbler,generalizations,ybird,bird,475,anonymous-da4ed5aa-5ef53f54-91839dcd,2011-12-29T22:55:03-05:00
low_fat_chicken_breast_recipes,generalizations,yrecipe,recipe,470,anonymous-a01af079-32607320-13fa05c4,2011-12-30T15:38:03-05:00
seven_seventeen_credit_union,generalizations,ycreditunion,creditunion,472,anonymous-a01af079-32607320-13fa05c4,2011-12-30T15:40:10-05:00
pampulha_airport,generalizations,yairport,airport,190,anonymous-c376ea06-603ddb10-e68deb20,2011-12-30T19:36:09-05:00
jan__98,generalizations,ydate,date,470,anonymous-95c1aeb5-2ef7b6b7-2181c3fa,2011-12-30T23:03:46-05:00
jul_35,generalizations,ndate,date,473,anonymous-27744f54-176f99ea-149c1bef,2012-01-01T04:20:01-05:00
sim_s_themepark,generalizations,npark,park,476,anonymous-e653be70-8fe13b0c-e68deb20,2012-01-01T07:53:09-05:00
theoretical_and_mathematical_physics,generalizations,yacademicfield,academicfield,596,anonymous-7138d0a7-4b26e593-7d86234c,2012-01-02T11:16:21-05:00
musee_d_art_et_d_histoire___metz,generalizations,ymuseum,museum,475,anonymous-915cb236-e88d787c-f4349ede,2012-01-03T13:09:23-05:00
python,generalizations,yprogramminglanguage,programminglanguage,172,anonymous-915cb236-e88d787c-f4349ede,2012-01-03T13:22:06-05:00
python,generalizations,yprogramminglanguage,programminglanguage,172,anonymous-19a93ce8-76e497fa-f1a246da,2012-02-16T23:24:40-05:00
python,generalizations,yprogramminglanguage,programminglanguage,172,anonymous-24dbc5a1-602e08a5-e07de39c,2012-08-30T03:45:04-04:00
python,generalizations,yprogramminglanguage,programminglanguage,172,anonymous-3e7ea15f-8ebef5ad-f440851d,2012-10-02T13:19:26-04:00
garden_rattan_sofa,generalizations,nflooritem,flooritem,476,anonymous-5b710dcc-26f504d7-9d912204,2012-01-03T13:39:43-05:00
the_aam_tower,generalizations,nskyscraper,skyscraper,476,anonymous-5b710dcc-26f504d7-9d912204,2012-01-03T13:39:45-05:00
pest,generalizations,ncity,city,553,anonymous-32dea4d4-2fe00b80-e0139050,2012-01-04T05:44:24-05:00
flybalaton_airport,generalizations,nairport,airport,479,anonymous-f1f4214f-bd795229-91839dcd,2012-01-06T01:42:48-05:00
streptococcus_halichoeri,generalizations,ybacteria,bacteria,475,anonymous-2196d309-8be4c13b-91839dcd,2012-01-06T12:59:31-05:00
victorian_sofa,generalizations,yflooritem,flooritem,479,anonymous-9ed133c7-700af7ac-fd71b466,2012-01-06T22:36:04-05:00
grand_palladium_resort_beach,generalizations,nbeach,beach,481,anonymous-98c07302-cb68da2a-6e8f33b1,2012-01-07T10:31:11-05:00
tamil_language,generalizations,ylanguage,language,179,anonymous-1b38ffc0-ea656e2e-13fa05c4,2012-01-08T04:09:48-05:00
kitten,generalizations,yanimal,animal,598,anonymous-675311d6-75816bfb-6b053e83,2012-01-08T07:44:15-05:00
toilet_base,generalizations,ybathroomitem,bathroomitem,476,anonymous-f6eb16ad-63088b4e-0fd7c938,2012-01-08T08:19:03-05:00
singer_and_musician_magazine,generalizations,nmagazine,magazine,481,anonymous-001e6910-191c7520-6b053e83,2012-01-11T01:00:05-05:00
cape_fear_memorial_bridge,generalizations,ybridge,bridge,481,anonymous-995c2a2a-cc6eb122-564520bf,2012-01-08T19:10:00-05:00
cabernet_blanc,generalizations,ywine,wine,481,anonymous-995c2a2a-cc6eb122-564520bf,2012-01-08T19:11:17-05:00
alex_roberts,generalizations,ymale,male,479,anonymous-fa638231-2fe00b80-e0139050,2012-01-09T06:19:37-05:00
tochigi_bank,generalizations,ybank,bank,478,anonymous-fa638231-2fe00b80-e0139050,2012-01-09T06:19:39-05:00
kremlin,generalizations,norganization,organization,226,anonymous-da74f610-bd6dcbe2-d2d96384,2012-01-10T05:57:12-05:00
almond_fudge_sauce,generalizations,ycondiment,condiment,481,anonymous-5eb05e44-15136c19-43a39a12,2012-01-12T02:17:30-05:00
women__s_athletic_shoes,generalizations,nclothing,clothing,482,anonymous-24d2402a-85475070-6b053e83,2012-01-12T23:52:02-05:00
swiss_national_bank,generalizations,nbank,bank,602,anonymous-24d2402a-85475070-6b053e83,2012-01-12T23:52:06-05:00
aid_response,generalizations,ymlconference,mlconference,482,anonymous-24d2402a-85475070-6b053e83,2012-01-12T23:52:27-05:00
alex_donnelly,generalizations,nmale,male,481,anonymous-24d2402a-85475070-6b053e83,2012-01-12T23:52:29-05:00
pumpkinseed,generalizations,nnut,nut,631,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T20:59:07-04:00
bacardi_cream_sauce,generalizations,ycondiment,condiment,631,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T20:59:19-04:00
hot_summer_breeze,generalizations,yweatherphenomenon,weatherphenomenon,632,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:00:50-04:00
surface_blood_vessels,generalizations,nartery,artery,260,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:01:20-04:00
the_white_barn_inn_restaurant,generalizations,yrestaurant,restaurant,632,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:01:54-04:00
islamic_studies,generalizations,yterroristorganization,terroristorganization,622,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:02:10-04:00
lebanon,generalizations,ycity,city,659,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:03:06-04:00
french_cut_green_bean,generalizations,ylegume,legume,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:05:06-04:00
products_include_beef,generalizations,ymeat,meat,631,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:06:41-04:00
poached_salmon,generalizations,yfish,fish,631,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:07:34-04:00
science_need,generalizations,ypoliticsissue,politicsissue,631,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:09:03-04:00
clermont_beach,generalizations,ybeach,beach,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:09:27-04:00
phoenix_zoo,generalizations,yzoo,zoo,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:10:18-04:00
beautiful_bedrooms,generalizations,yroom,room,215,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:11:39-04:00
brandeis,generalizations,yuniversity,university,650,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:13:00-04:00
office_machine_technicians,generalizations,yprofession,profession,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:13:21-04:00
bigfoot_museum,generalizations,ymuseum,museum,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:13:30-04:00
purchase,generalizations,ncity,city,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:15:13-04:00
of_ancient_greek_olympics,generalizations,yolympics,olympics,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:15:50-04:00
rights,generalizations,ypoliticsissue,politicsissue,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:17:20-04:00
impalas,generalizations,ymammal,mammal,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:18:01-04:00
fillet_steak,generalizations,ymeat,meat,631,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:18:09-04:00
battle_of_domb__s,generalizations,nmilitaryconflict,militaryconflict,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:18:36-04:00
jellyfish,generalizations,yfish,fish,629,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:18:39-04:00
dvd_to_pocket_pc_ripper,generalizations,yconsumerelectronicitem,consumerelectronicitem,547,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:19:00-04:00
disk_driver,generalizations,nmediatype,mediatype,631,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:19:39-04:00
united_employees_credit_union,generalizations,ycreditunion,creditunion,655,anonymous-db090d85-715e45bd-0f5cd718,2012-09-16T21:19:59-04:00
united_employees_credit_union,generalizations,ycreditunion,creditunion,655,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:23:00-04:00
dodgerblue,generalizations,ycolor,color,634,anonymous-b2c7e194-c3444734-30d6b288,2012-09-16T21:21:05-04:00
laundry_and_workroom,generalizations,yroom,room,631,anonymous-b2c7e194-c3444734-30d6b288,2012-09-16T21:21:11-04:00
daimler_xj12,generalizations,yautomobilemodel,automobilemodel,631,anonymous-b2c7e194-c3444734-30d6b288,2012-09-16T21:21:26-04:00
diane_finley,generalizations,ypersonnorthamerica,personnorthamerica,557,anonymous-b2c7e194-c3444734-30d6b288,2012-09-16T21:22:42-04:00
speedcubing,generalizations,ysport,sport,527,anonymous-7669a291-6b3bb7a4-3e0a6dd9,2012-09-17T03:48:16-04:00
speedcubing,generalizations,yhobby,hobby,598,anonymous-7669a291-6b3bb7a4-3e0a6dd9,2012-09-17T03:48:19-04:00
mug,generalizations,ytableitem,tableitem,260,anonymous-1f78af06-b20e08bd-f9d0cc66,2012-09-17T05:25:35-04:00
dhl,generalizations,ycompany,company,629,anonymous-1cd003cb-600eee3b-f9d0cc66,2012-09-17T08:11:02-04:00
nutella_recipe,generalizations,yrecipe,recipe,629,anonymous-0ec83589-51fcfec9-e31bf044,2012-09-17T18:36:30-04:00
industrial_socialist_labor_party,generalizations,ypoliticalparty,politicalparty,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T00:55:04-04:00
ear_mites,generalizations,yarthropod,arthropod,632,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T00:55:55-04:00
indiana_university,generalizations,yuniversity,university,664,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T00:56:25-04:00
douglas_r__hofstadter,generalizations,ymlauthor,mlauthor,631,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T00:56:33-04:00
sex_hand_job_strip_poker,generalizations,ytraditionalgame,traditionalgame,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:17:22-04:00
basic_new_mexican_red_chile_sauce,generalizations,ycondiment,condiment,631,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T00:58:46-04:00
product_assistant,generalizations,yjobposition,jobposition,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T00:59:19-04:00
cookware_stockpot,generalizations,nkitchenitem,kitchenitem,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T00:59:27-04:00
seek_alarm_clock,generalizations,ywallitem,wallitem,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T00:59:30-04:00
child_development_consultant,generalizations,yjobposition,jobposition,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:00:20-04:00
stola,generalizations,nclothing,clothing,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:00:38-04:00
rotonda_beach,generalizations,ybeach,beach,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:02:30-04:00
marlin_gun,generalizations,yweapon,weapon,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:02:34-04:00
dry_roasted_hazelnut,generalizations,ynut,nut,631,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:03:15-04:00
rage,generalizations,yemotion,emotion,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:03:40-04:00
bees,generalizations,yagriculturalproduct,agriculturalproduct,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:04:27-04:00
physical_cosmology,generalizations,yacademicfield,academicfield,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:05:51-04:00
central_intelligence_agency,generalizations,nlocation,location,630,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:07:01-04:00
cuff,generalizations,nclothing,clothing,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:07:13-04:00
brain_cavity,generalizations,ybodypart,bodypart,662,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:08:45-04:00
left_coronary_atery,generalizations,nartery,artery,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:09:26-04:00
korean_rat_snake,generalizations,yreptile,reptile,632,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:09:56-04:00
biopsychologist,generalizations,yprofession,profession,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:10:00-04:00
camel_back_sofa,generalizations,yflooritem,flooritem,631,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:11:19-04:00
poisson_hidden_markov_model,generalizations,ymlalgorithm,mlalgorithm,631,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:13:45-04:00
moths_and_wasp_moths,generalizations,ninsect,insect,658,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:14:33-04:00
two_goats,generalizations,nvertebrate,vertebrate,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:16:10-04:00
american_ornate_wood_turtle,generalizations,yreptile,reptile,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:17:44-04:00
sectional_club_chair,generalizations,yflooritem,flooritem,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:18:34-04:00
coffee_table_set,generalizations,yfurniture,furniture,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:18:43-04:00
hebrew,generalizations,ylanguage,language,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:19:43-04:00
plates,generalizations,ykitchenitem,kitchenitem,632,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:20:35-04:00
labour_rights,generalizations,ypoliticsissue,politicsissue,634,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:21:10-04:00
pc_desktop_clock,generalizations,ybedroomitem,bedroomitem,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:21:18-04:00
receipes,generalizations,nrecipe,recipe,628,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:24:25-04:00
accenttables,generalizations,nfurniture,furniture,629,anonymous-f324290b-7c35c16f-0f5cd718,2012-09-18T01:24:36-04:00
squares,generalizations,ygeometricshape,geometricshape,120,anonymous-abd2b95e-c8b94626-af3e4f53,2012-09-18T09:58:54-04:00
puzzle_game,generalizations,yboardgame,boardgame,367,anonymous-abd2b95e-c8b94626-af3e4f53,2012-09-18T09:59:55-04:00
mars_volta,generalizations,ymusicartist,musicartist,214,anonymous-67d354d0-c78aeeba-f9d0cc66,2012-09-18T12:40:03-04:00
glia,generalizations,ybodypart,bodypart,234,anonymous-cf275089-8a65bd39-e31bf044,2012-09-19T00:16:22-04:00
the_next_generation,generalizations,ytelevisionshow,televisionshow,173,anonymous-37b0c335-9ccc890a-b3ba513a,2012-09-19T18:50:11-04:00
black,generalizations,ycolor,color,601,anonymous-39165417-9eed9bf3-3a967568,2012-09-20T03:46:14-04:00
uae,generalizations,ycountry,country,665,anonymous-8e768471-10e4ea95-4a831506,2012-09-20T04:20:18-04:00
pizza,generalizations,yfood,food,557,anonymous-e4876374-419db1f0-cea156a6,2012-09-21T02:49:32-04:00
washington_national__dca_,generalizations,yairport,airport,534,anonymous-3ef23c95-7c6e0187-e6f26b07,2012-09-22T01:11:51-04:00
weka,generalizations,ymlsoftware,mlsoftware,0,anonymous-3ef23c95-7c6e0187-e6f26b07,2012-09-22T01:12:10-04:00
caterpillar_worm,generalizations,yinsect,insect,632,anonymous-54e13369-ea656e2e-ee9733d2,2012-09-22T13:24:20-04:00
john_updike,generalizations,ymlauthor,male,664,anonymous-cfcc4daa-b473d8de-e31bf044,2012-09-23T21:18:09-04:00
friday,generalizations,ydayofweek,dayofweek,0,anonymous-f1f2465a-0bb69f3a-e31bf044,2012-09-24T00:06:50-04:00
friday,generalizations,ydayofweek,dayofweek,0,anonymous-f5d2517d-5cdaf15f-2843fab5,2012-10-11T10:34:51-04:00
hypocrisy,generalizations,ycharactertrait,charactertrait,598,anonymous-855981a7-dc0df839-60103805,2012-09-24T05:56:27-04:00
anti_aging_cream,generalizations,ypersonalcareitem,personalcareitem,635,anonymous-4be61fe5-0f5ccc19-c7b248db,2012-09-24T08:12:05-04:00
amtrack_train,generalizations,ytransportation,transportation,367,anonymous-4be61fe5-0f5ccc19-c7b248db,2012-09-24T08:12:43-04:00
pregnancy_begin_to_show,generalizations,ynondiseasecondition,nondiseasecondition,632,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:07:10-04:00
nashville_zoo_and_wildlife_park,generalizations,yzoo,zoo,632,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:07:36-04:00
courtyard_marriott_hotel,generalizations,yhotel,hotel,632,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:09:46-04:00
zoos_in_switzerland,generalizations,nzoo,zoo,632,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:09:53-04:00
ac_milan,generalizations,ysportsteam,sportsteam,661,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:11:38-04:00
cleanroom_furniture,generalizations,yhouseholditem,householditem,634,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:12:19-04:00
dark_grey,generalizations,ycolor,color,634,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:13:47-04:00
valve,generalizations,nvein,vein,634,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:15:51-04:00
thyme,generalizations,yagriculturalproduct,agriculturalproduct,632,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:16:35-04:00
unrelentless,generalizations,yemotion,emotion,632,anonymous-e314181d-46f4fdf9-3e0a6dd9,2012-09-24T09:19:01-04:00
